status	species	common_name	assembly_accession	assembly_name	assembly_level	source	cultivar	bioproject	species_dir	has_genome	has_gff3	has_gtf	has_readme_zh	has_readme_en	part_or_aria2_files	genome_size_bytes	gff3_size_bytes	gtf_size_bytes	directory_size_bytes	genome_path	gff3_path	gtf_path	genome_url	gff3_url	gtf_url	phytozome_note
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939415.1	EsopusSpritzenburg_h2	Chromosome	NCBI GenBank	Esopus Spitzenburg	PRJNA1168427	Malus_domestica_GCA_052939415.1	yes	yes	yes	yes	yes	0	201044799	8980417	9511549	219541532	Malus_domestica_GCA_052939415.1/genome/GCA_052939415.1_EsopusSpritzenburg_h2_genomic.fna.gz	Malus_domestica_GCA_052939415.1/annotation/GCA_052939415.1_EsopusSpritzenburg_h2_genomic.gff.gz	Malus_domestica_GCA_052939415.1/annotation/GCA_052939415.1_EsopusSpritzenburg_h2_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/415/GCA_052939415.1_EsopusSpritzenburg_h2/GCA_052939415.1_EsopusSpritzenburg_h2_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/415/GCA_052939415.1_EsopusSpritzenburg_h2/GCA_052939415.1_EsopusSpritzenburg_h2_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/415/GCA_052939415.1_EsopusSpritzenburg_h2/GCA_052939415.1_EsopusSpritzenburg_h2_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939425.1	Enterprise_h1	Chromosome	NCBI GenBank	Enterprise	PRJNA1168423	Malus_domestica_GCA_052939425.1	yes	yes	yes	yes	yes	0	203282940	8936162	9465889	221689518	Malus_domestica_GCA_052939425.1/genome/GCA_052939425.1_Enterprise_h1_genomic.fna.gz	Malus_domestica_GCA_052939425.1/annotation/GCA_052939425.1_Enterprise_h1_genomic.gff.gz	Malus_domestica_GCA_052939425.1/annotation/GCA_052939425.1_Enterprise_h1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/425/GCA_052939425.1_Enterprise_h1/GCA_052939425.1_Enterprise_h1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/425/GCA_052939425.1_Enterprise_h1/GCA_052939425.1_Enterprise_h1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/425/GCA_052939425.1_Enterprise_h1/GCA_052939425.1_Enterprise_h1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCA_052939435.1	Enterprise_h2	Chromosome	NCBI GenBank	Enterprise	PRJNA1168424	Malus_domestica_GCA_052939435.1	yes	yes	yes	yes	yes	0	201255070	8951799	9484245	219695641	Malus_domestica_GCA_052939435.1/genome/GCA_052939435.1_Enterprise_h2_genomic.fna.gz	Malus_domestica_GCA_052939435.1/annotation/GCA_052939435.1_Enterprise_h2_genomic.gff.gz	Malus_domestica_GCA_052939435.1/annotation/GCA_052939435.1_Enterprise_h2_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/435/GCA_052939435.1_Enterprise_h2/GCA_052939435.1_Enterprise_h2_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/435/GCA_052939435.1_Enterprise_h2/GCA_052939435.1_Enterprise_h2_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/939/435/GCA_052939435.1_Enterprise_h2/GCA_052939435.1_Enterprise_h2_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Malus domestica	apple	GCF_042453785.1	GDT2T_hap1	Complete Genome	NCBI RefSeq		PRJNA1194184	Malus_domestica_GCF_042453785.1	yes	yes	yes	yes	yes	0	202627770	15731413	15412463	233776090	Malus_domestica_GCF_042453785.1/genome/GCF_042453785.1_GDT2T_hap1_genomic.fna.gz	Malus_domestica_GCF_042453785.1/annotation/GCF_042453785.1_GDT2T_hap1_genomic.gff.gz	Malus_domestica_GCF_042453785.1/annotation/GCF_042453785.1_GDT2T_hap1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/042/453/785/GCF_042453785.1_GDT2T_hap1/GCF_042453785.1_GDT2T_hap1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/042/453/785/GCF_042453785.1_GDT2T_hap1/GCF_042453785.1_GDT2T_hap1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/042/453/785/GCF_042453785.1_GDT2T_hap1/GCF_042453785.1_GDT2T_hap1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Manihot esculenta	cassava	GCF_001659605.2	M.esculenta_v8	Chromosome	NCBI RefSeq	AM560-2	PRJNA394209	Manihot_esculenta_GCF_001659605.2	yes	yes	yes	yes	yes	0	188402359	11770716	11454261	211631882	Manihot_esculenta_GCF_001659605.2/genome/GCF_001659605.2_M.esculenta_v8_genomic.fna.gz	Manihot_esculenta_GCF_001659605.2/annotation/GCF_001659605.2_M.esculenta_v8_genomic.gff.gz	Manihot_esculenta_GCF_001659605.2/annotation/GCF_001659605.2_M.esculenta_v8_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/605/GCF_001659605.2_M.esculenta_v8/GCF_001659605.2_M.esculenta_v8_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/605/GCF_001659605.2_M.esculenta_v8/GCF_001659605.2_M.esculenta_v8_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/605/GCF_001659605.2_M.esculenta_v8/GCF_001659605.2_M.esculenta_v8_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Musa acuminata	banana	GCA_904067035.1	dh_pahang_v3_assembly	Chromosome	NCBI GenBank		PRJEB33461	Musa_acuminata_GCA_904067035.1	yes	yes	yes	yes	yes	0	142016836	4974689	4655814	151652090	Musa_acuminata_GCA_904067035.1/genome/GCA_904067035.1_dh_pahang_v3_assembly_genomic.fna.gz	Musa_acuminata_GCA_904067035.1/annotation/GCA_904067035.1_dh_pahang_v3_assembly_genomic.gff.gz	Musa_acuminata_GCA_904067035.1/annotation/GCA_904067035.1_dh_pahang_v3_assembly_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/067/035/GCA_904067035.1_dh_pahang_v3_assembly/GCA_904067035.1_dh_pahang_v3_assembly_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/067/035/GCA_904067035.1_dh_pahang_v3_assembly/GCA_904067035.1_dh_pahang_v3_assembly_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/067/035/GCA_904067035.1_dh_pahang_v3_assembly/GCA_904067035.1_dh_pahang_v3_assembly_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Musa acuminata	banana	GCA_964270305.1	MAZEB_v1	Chromosome	NCBI GenBank		PRJEB73719	Musa_acuminata_GCA_964270305.1	yes	yes	yes	yes	yes	0	163935997	4842681	4610195	173393247	Musa_acuminata_GCA_964270305.1/genome/GCA_964270305.1_MAZEB_v1_genomic.fna.gz	Musa_acuminata_GCA_964270305.1/annotation/GCA_964270305.1_MAZEB_v1_genomic.gff.gz	Musa_acuminata_GCA_964270305.1/annotation/GCA_964270305.1_MAZEB_v1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/270/305/GCA_964270305.1_MAZEB_v1/GCA_964270305.1_MAZEB_v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/270/305/GCA_964270305.1_MAZEB_v1/GCA_964270305.1_MAZEB_v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/270/305/GCA_964270305.1_MAZEB_v1/GCA_964270305.1_MAZEB_v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Musa acuminata	banana	GCA_964275165.1	MABUR_v1	Chromosome	NCBI GenBank		PRJEB73814	Musa_acuminata_GCA_964275165.1	yes	yes	yes	yes	yes	0	152588484	5054722	4732906	162380486	Musa_acuminata_GCA_964275165.1/genome/GCA_964275165.1_MABUR_v1_genomic.fna.gz	Musa_acuminata_GCA_964275165.1/annotation/GCA_964275165.1_MABUR_v1_genomic.gff.gz	Musa_acuminata_GCA_964275165.1/annotation/GCA_964275165.1_MABUR_v1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/275/165/GCA_964275165.1_MABUR_v1/GCA_964275165.1_MABUR_v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/275/165/GCA_964275165.1_MABUR_v1/GCA_964275165.1_MABUR_v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/275/165/GCA_964275165.1_MABUR_v1/GCA_964275165.1_MABUR_v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Musa acuminata	banana	GCF_036884655.1	Cavendish_Baxijiao_AAA	Chromosome	NCBI RefSeq	baxijiao	PRJNA1104664	Musa_acuminata_GCF_036884655.1	yes	yes	yes	yes	yes	0	443757901	36736273	34152696	514651659	Musa_acuminata_GCF_036884655.1/genome/GCF_036884655.1_Cavendish_Baxijiao_AAA_genomic.fna.gz	Musa_acuminata_GCF_036884655.1/annotation/GCF_036884655.1_Cavendish_Baxijiao_AAA_genomic.gff.gz	Musa_acuminata_GCF_036884655.1/annotation/GCF_036884655.1_Cavendish_Baxijiao_AAA_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/884/655/GCF_036884655.1_Cavendish_Baxijiao_AAA/GCF_036884655.1_Cavendish_Baxijiao_AAA_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/884/655/GCF_036884655.1_Cavendish_Baxijiao_AAA/GCF_036884655.1_Cavendish_Baxijiao_AAA_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/884/655/GCF_036884655.1_Cavendish_Baxijiao_AAA/GCF_036884655.1_Cavendish_Baxijiao_AAA_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Oryza sativa	rice	GCA_000004655.2	ASM465v1	Chromosome	NCBI GenBank	93-11	PRJNA361	Oryza_sativa_GCA_000004655.2	yes	yes	yes	yes	yes	0	129456545	7954631	8010365	145425878	Oryza_sativa_GCA_000004655.2/genome/GCA_000004655.2_ASM465v1_genomic.fna.gz	Oryza_sativa_GCA_000004655.2/annotation/GCA_000004655.2_ASM465v1_genomic.gff.gz	Oryza_sativa_GCA_000004655.2/annotation/GCA_000004655.2_ASM465v1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/004/655/GCA_000004655.2_ASM465v1/GCA_000004655.2_ASM465v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/004/655/GCA_000004655.2_ASM465v1/GCA_000004655.2_ASM465v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/004/655/GCA_000004655.2_ASM465v1/GCA_000004655.2_ASM465v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Oryza sativa	rice	GCA_000005425.2	Build 4.0	Chromosome	NCBI GenBank	Nipponbare	PRJNA13141	Oryza_sativa_GCA_000005425.2	yes	yes	yes	yes	yes	0	118352118	12515990	6166579	137039062	Oryza_sativa_GCA_000005425.2/genome/GCA_000005425.2_Build_4.0_genomic.fna.gz	Oryza_sativa_GCA_000005425.2/annotation/GCA_000005425.2_Build_4.0_genomic.gff.gz	Oryza_sativa_GCA_000005425.2/annotation/GCA_000005425.2_Build_4.0_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/005/425/GCA_000005425.2_Build_4.0/GCA_000005425.2_Build_4.0_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/005/425/GCA_000005425.2_Build_4.0/GCA_000005425.2_Build_4.0_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/005/425/GCA_000005425.2_Build_4.0/GCA_000005425.2_Build_4.0_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Oryza sativa	rice	GCA_000149285.1	OrySat_Sep2003	Chromosome	NCBI GenBank	Nipponbare	PRJNA13139	Oryza_sativa_GCA_000149285.1	yes	yes	yes	yes	yes	0	119612454	7619137	7748615	134984724	Oryza_sativa_GCA_000149285.1/genome/GCA_000149285.1_OrySat_Sep2003_genomic.fna.gz	Oryza_sativa_GCA_000149285.1/annotation/GCA_000149285.1_OrySat_Sep2003_genomic.gff.gz	Oryza_sativa_GCA_000149285.1/annotation/GCA_000149285.1_OrySat_Sep2003_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/149/285/GCA_000149285.1_OrySat_Sep2003/GCA_000149285.1_OrySat_Sep2003_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/149/285/GCA_000149285.1_OrySat_Sep2003/GCA_000149285.1_OrySat_Sep2003_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/149/285/GCA_000149285.1_OrySat_Sep2003/GCA_000149285.1_OrySat_Sep2003_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Oryza sativa	rice	GCA_001433935.1	IRGSP-1.0	Chromosome	NCBI GenBank	Nipponbare	PRJDB1747	Oryza_sativa_GCA_001433935.1	yes	yes	yes	yes	yes	0	118730868	5622452	6226150	130583842	Oryza_sativa_GCA_001433935.1/genome/GCA_001433935.1_IRGSP-1.0_genomic.fna.gz	Oryza_sativa_GCA_001433935.1/annotation/GCA_001433935.1_IRGSP-1.0_genomic.gff.gz	Oryza_sativa_GCA_001433935.1/annotation/GCA_001433935.1_IRGSP-1.0_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/433/935/GCA_001433935.1_IRGSP-1.0/GCA_001433935.1_IRGSP-1.0_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/433/935/GCA_001433935.1_IRGSP-1.0/GCA_001433935.1_IRGSP-1.0_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/433/935/GCA_001433935.1_IRGSP-1.0/GCA_001433935.1_IRGSP-1.0_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Oryza sativa	rice	GCA_004007595.1	JHU_CGRice_1.0	Chromosome	NCBI GenBank	Carolina Gold Select	PRJNA503892	Oryza_sativa_GCA_004007595.1	yes	yes	yes	yes	yes	0	120613765	9395919	9277722	139291932	Oryza_sativa_GCA_004007595.1/genome/GCA_004007595.1_JHU_CGRice_1.0_genomic.fna.gz	Oryza_sativa_GCA_004007595.1/annotation/GCA_004007595.1_JHU_CGRice_1.0_genomic.gff.gz	Oryza_sativa_GCA_004007595.1/annotation/GCA_004007595.1_JHU_CGRice_1.0_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/007/595/GCA_004007595.1_JHU_CGRice_1.0/GCA_004007595.1_JHU_CGRice_1.0_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/007/595/GCA_004007595.1_JHU_CGRice_1.0/GCA_004007595.1_JHU_CGRice_1.0_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/007/595/GCA_004007595.1_JHU_CGRice_1.0/GCA_004007595.1_JHU_CGRice_1.0_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Oryza sativa	rice	GCA_004295705.1	ASM429570v1	Chromosome	NCBI GenBank	Nipponbare	PRJNA13141	Oryza_sativa_GCA_004295705.1	yes	yes	yes	yes	yes	0	13807513	1495828	1353552	16661322	Oryza_sativa_GCA_004295705.1/genome/GCA_004295705.1_ASM429570v1_genomic.fna.gz	Oryza_sativa_GCA_004295705.1/annotation/GCA_004295705.1_ASM429570v1_genomic.gff.gz	Oryza_sativa_GCA_004295705.1/annotation/GCA_004295705.1_ASM429570v1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/295/705/GCA_004295705.1_ASM429570v1/GCA_004295705.1_ASM429570v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/295/705/GCA_004295705.1_ASM429570v1/GCA_004295705.1_ASM429570v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/295/705/GCA_004295705.1_ASM429570v1/GCA_004295705.1_ASM429570v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Oryza sativa	rice	GCA_009797565.1	Osativa_Kitaake_v2.0	Chromosome	NCBI GenBank	Kitaake	PRJNA448171	Oryza_sativa_GCA_009797565.1	yes	yes	yes	yes	yes	0	119594229	8081210	8326054	136006183	Oryza_sativa_GCA_009797565.1/genome/GCA_009797565.1_Osativa_Kitaake_v2.0_genomic.fna.gz	Oryza_sativa_GCA_009797565.1/annotation/GCA_009797565.1_Osativa_Kitaake_v2.0_genomic.gff.gz	Oryza_sativa_GCA_009797565.1/annotation/GCA_009797565.1_Osativa_Kitaake_v2.0_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/797/565/GCA_009797565.1_Osativa_Kitaake_v2.0/GCA_009797565.1_Osativa_Kitaake_v2.0_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/797/565/GCA_009797565.1_Osativa_Kitaake_v2.0/GCA_009797565.1_Osativa_Kitaake_v2.0_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/797/565/GCA_009797565.1_Osativa_Kitaake_v2.0/GCA_009797565.1_Osativa_Kitaake_v2.0_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
基本完整：文件存在，但清单或 README 需要复核	Oryza sativa	rice	GCF_034140825.1	AGIS1.0	Complete Genome	NCBI RefSeq		PRJNA1123306	Oryza_sativa_GCF_034140825.1	yes	yes	yes	yes	yes	0	120268131	11393192	11378424	143044198	Oryza_sativa_GCF_034140825.1/genome/GCF_034140825.1_ASM3414082v1_genomic.fna.gz	Oryza_sativa_GCF_034140825.1/annotation/GCF_034140825.1_ASM3414082v1_genomic.gff.gz	Oryza_sativa_GCF_034140825.1/annotation/GCF_034140825.1_ASM3414082v1_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/140/825/GCF_034140825.1_ASM3414082v1/GCF_034140825.1_ASM3414082v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/140/825/GCF_034140825.1_ASM3414082v1/GCF_034140825.1_ASM3414082v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/140/825/GCF_034140825.1_ASM3414082v1/GCF_034140825.1_ASM3414082v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Phaseolus vulgaris	common bean	GCA_051991295.1	CIAT_INB841_v1.0	Chromosome	NCBI GenBank	Mesoamerican; INB_841	PRJNA1291809	Phaseolus_vulgaris_GCA_051991295.1	yes	yes	yes	yes	yes	0	171072262	18005574	5681568	194764064	Phaseolus_vulgaris_GCA_051991295.1/genome/GCA_051991295.1_CIAT_INB841_v1.0_genomic.fna.gz	Phaseolus_vulgaris_GCA_051991295.1/annotation/GCA_051991295.1_CIAT_INB841_v1.0_genomic.gff.gz	Phaseolus_vulgaris_GCA_051991295.1/annotation/GCA_051991295.1_CIAT_INB841_v1.0_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/991/295/GCA_051991295.1_CIAT_INB841_v1.0/GCA_051991295.1_CIAT_INB841_v1.0_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/991/295/GCA_051991295.1_CIAT_INB841_v1.0/GCA_051991295.1_CIAT_INB841_v1.0_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/991/295/GCA_051991295.1_CIAT_INB841_v1.0/GCA_051991295.1_CIAT_INB841_v1.0_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Phaseolus vulgaris	common bean	GCF_000499845.2	P. vulgaris v2.0	Chromosome	NCBI RefSeq	G19833	PRJNA240798	Phaseolus_vulgaris_GCF_000499845.2	yes	yes	yes	yes	yes	0	165253097	9779782	9780740	184818258	Phaseolus_vulgaris_GCF_000499845.2/genome/GCF_000499845.2_P._vulgaris_v2.0_genomic.fna.gz	Phaseolus_vulgaris_GCF_000499845.2/annotation/GCF_000499845.2_P._vulgaris_v2.0_genomic.gff.gz	Phaseolus_vulgaris_GCF_000499845.2/annotation/GCF_000499845.2_P._vulgaris_v2.0_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/499/845/GCF_000499845.2_P._vulgaris_v2.0/GCF_000499845.2_P._vulgaris_v2.0_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/499/845/GCF_000499845.2_P._vulgaris_v2.0/GCF_000499845.2_P._vulgaris_v2.0_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/499/845/GCF_000499845.2_P._vulgaris_v2.0/GCF_000499845.2_P._vulgaris_v2.0_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Prunus persica	peach	GCA_022343065.3	PSovetskiy_1.0	Chromosome	NCBI GenBank	Sovetskiy	PRJNA742656	Prunus_persica_GCA_022343065.3	yes	yes	yes	yes	yes	0	62961658	16294	8034	62990529	Prunus_persica_GCA_022343065.3/genome/GCA_022343065.3_PSovetskiy_1.0_genomic.fna.gz	Prunus_persica_GCA_022343065.3/annotation/GCA_022343065.3_PSovetskiy_1.0_genomic.gff.gz	Prunus_persica_GCA_022343065.3/annotation/GCA_022343065.3_PSovetskiy_1.0_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/343/065/GCA_022343065.3_PSovetskiy_1.0/GCA_022343065.3_PSovetskiy_1.0_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/343/065/GCA_022343065.3_PSovetskiy_1.0/GCA_022343065.3_PSovetskiy_1.0_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/343/065/GCA_022343065.3_PSovetskiy_1.0/GCA_022343065.3_PSovetskiy_1.0_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Prunus persica	peach	GCF_000346465.2	Prunus_persica_NCBIv2	Chromosome	NCBI RefSeq	Lovell	PRJNA241430	Prunus_persica_GCF_000346465.2	yes	yes	yes	yes	yes	0	69891242	7699257	7529597	85124840	Prunus_persica_GCF_000346465.2/genome/GCF_000346465.2_Prunus_persica_NCBIv2_genomic.fna.gz	Prunus_persica_GCF_000346465.2/annotation/GCF_000346465.2_Prunus_persica_NCBIv2_genomic.gff.gz	Prunus_persica_GCF_000346465.2/annotation/GCF_000346465.2_Prunus_persica_NCBIv2_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/346/465/GCF_000346465.2_Prunus_persica_NCBIv2/GCF_000346465.2_Prunus_persica_NCBIv2_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/346/465/GCF_000346465.2_Prunus_persica_NCBIv2/GCF_000346465.2_Prunus_persica_NCBIv2_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/346/465/GCF_000346465.2_Prunus_persica_NCBIv2/GCF_000346465.2_Prunus_persica_NCBIv2_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
完整：清单、文件、中文 README 都存在	Setaria italica	foxtail millet	GCF_000263155.2	Setaria_italica_v2.0	Chromosome	NCBI RefSeq	strain=Yugu1	PRJNA207554	Setaria_italica_GCF_000263155.2	yes	yes	yes	yes	yes	0	127656729	8636775	8391638	144689876	Setaria_italica_GCF_000263155.2/genome/GCF_000263155.2_Setaria_italica_v2.0_genomic.fna.gz	Setaria_italica_GCF_000263155.2/annotation/GCF_000263155.2_Setaria_italica_v2.0_genomic.gff.gz	Setaria_italica_GCF_000263155.2/annotation/GCF_000263155.2_Setaria_italica_v2.0_genomic.gtf.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/263/155/GCF_000263155.2_Setaria_italica_v2.0/GCF_000263155.2_Setaria_italica_v2.0_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/263/155/GCF_000263155.2_Setaria_italica_v2.0/GCF_000263155.2_Setaria_italica_v2.0_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/263/155/GCF_000263155.2_Setaria_italica_v2.0/GCF_000263155.2_Setaria_italica_v2.0_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
基本完整：文件存在，但清单或 README 需要复核	Solanum lycopersicum	tomato	GCA_000181095.1	ASM18109v1	Scaffold	NCBI GenBank	strain=Heinz 1706	PRJNA41343	Solanum_lycopersicum_GCA_000181095.1	yes	yes	no	no	no	0	175791195	3619150	0	179411798	Solanum_lycopersicum_GCA_000181095.1/genome/GCA_000181095.1_ASM18109v1_genomic.fna.gz	Solanum_lycopersicum_GCA_000181095.1/annotation/GCA_000181095.1_ASM18109v1_genomic.gff.gz		https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/181/095/GCA_000181095.1_ASM18109v1/GCA_000181095.1_ASM18109v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/181/095/GCA_000181095.1_ASM18109v1/GCA_000181095.1_ASM18109v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/181/095/GCA_000181095.1_ASM18109v1/GCA_000181095.1_ASM18109v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
