status	species	common_name	assembly_accession	assembly_name	assembly_level	source	cultivar	bioproject	species_dir	has_genome	has_gff3	has_gtf	has_readme_zh	has_readme_en	part_or_aria2_files	genome_size_bytes	gff3_size_bytes	gtf_size_bytes	directory_size_bytes	genome_path	gff3_path	gtf_path	genome_url	gff3_url	gtf_url	phytozome_note
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_029034585.1	KOR. cv.159-1	Chromosome	NCBI GenBank	159-1, /Wildtype	PRJNA924516	Citrullus_lanatus_GCA_029034585.1	yes	no	no	no	no	0	114163412	0	0	114164905	Citrullus_lanatus_GCA_029034585.1/genome/GCA_029034585.1_KOR._cv.159-1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/034/585/GCA_029034585.1_KOR._cv.159-1/GCA_029034585.1_KOR._cv.159-1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/034/585/GCA_029034585.1_KOR._cv.159-1/GCA_029034585.1_KOR._cv.159-1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/034/585/GCA_029034585.1_KOR._cv.159-1/GCA_029034585.1_KOR._cv.159-1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_039619345.1	Allsugar	Complete Genome	NCBI GenBank	Allsugar	PRJNA1031825	Citrullus_lanatus_GCA_039619345.1	yes	no	no	no	no	0	115113588	0	0	115115029	Citrullus_lanatus_GCA_039619345.1/genome/GCA_039619345.1_Allsugar_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/619/345/GCA_039619345.1_Allsugar/GCA_039619345.1_Allsugar_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/619/345/GCA_039619345.1_Allsugar/GCA_039619345.1_Allsugar_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/619/345/GCA_039619345.1_Allsugar/GCA_039619345.1_Allsugar_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_039637515.1	ASM3963751v1	Complete Genome	NCBI GenBank	Calhoun Gray	PRJNA1031825	Citrullus_lanatus_GCA_039637515.1	yes	no	no	no	no	0	115088871	0	0	115090356	Citrullus_lanatus_GCA_039637515.1/genome/GCA_039637515.1_ASM3963751v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/637/515/GCA_039637515.1_ASM3963751v1/GCA_039637515.1_ASM3963751v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/637/515/GCA_039637515.1_ASM3963751v1/GCA_039637515.1_ASM3963751v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/637/515/GCA_039637515.1_ASM3963751v1/GCA_039637515.1_ASM3963751v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_039637665.1	ASM3963766v1	Complete Genome	NCBI GenBank	Charleston Gray	PRJNA1031825	Citrullus_lanatus_GCA_039637665.1	yes	no	no	no	no	0	115067542	0	0	115069030	Citrullus_lanatus_GCA_039637665.1/genome/GCA_039637665.1_ASM3963766v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/637/665/GCA_039637665.1_ASM3963766v1/GCA_039637665.1_ASM3963766v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/637/665/GCA_039637665.1_ASM3963766v1/GCA_039637665.1_ASM3963766v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/637/665/GCA_039637665.1_ASM3963766v1/GCA_039637665.1_ASM3963766v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_039637835.1	ASM3963783v1	Complete Genome	NCBI GenBank	PKR6	PRJNA1031825	Citrullus_lanatus_GCA_039637835.1	yes	no	no	no	no	0	115212816	0	0	115214293	Citrullus_lanatus_GCA_039637835.1/genome/GCA_039637835.1_ASM3963783v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/637/835/GCA_039637835.1_ASM3963783v1/GCA_039637835.1_ASM3963783v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/637/835/GCA_039637835.1_ASM3963783v1/GCA_039637835.1_ASM3963783v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/637/835/GCA_039637835.1_ASM3963783v1/GCA_039637835.1_ASM3963783v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_039637945.1	ASM3963794v1	Complete Genome	NCBI GenBank	Sugarlee	PRJNA1031825	Citrullus_lanatus_GCA_039637945.1	yes	no	no	no	no	0	115050415	0	0	115051896	Citrullus_lanatus_GCA_039637945.1/genome/GCA_039637945.1_ASM3963794v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/637/945/GCA_039637945.1_ASM3963794v1/GCA_039637945.1_ASM3963794v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/637/945/GCA_039637945.1_ASM3963794v1/GCA_039637945.1_ASM3963794v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/637/945/GCA_039637945.1_ASM3963794v1/GCA_039637945.1_ASM3963794v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_039638095.1	ASM3963809v1	Complete Genome	NCBI GenBank	ShiHongNo2	PRJNA1031825	Citrullus_lanatus_GCA_039638095.1	yes	no	no	no	no	0	115059366	0	0	115060849	Citrullus_lanatus_GCA_039638095.1/genome/GCA_039638095.1_ASM3963809v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/638/095/GCA_039638095.1_ASM3963809v1/GCA_039638095.1_ASM3963809v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/638/095/GCA_039638095.1_ASM3963809v1/GCA_039638095.1_ASM3963809v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/638/095/GCA_039638095.1_ASM3963809v1/GCA_039638095.1_ASM3963809v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_039638265.1	ASM3963826v1	Complete Genome	NCBI GenBank	SanBaiGua	PRJNA1031825	Citrullus_lanatus_GCA_039638265.1	yes	no	no	no	no	0	115419573	0	0	115421055	Citrullus_lanatus_GCA_039638265.1/genome/GCA_039638265.1_ASM3963826v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/638/265/GCA_039638265.1_ASM3963826v1/GCA_039638265.1_ASM3963826v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/638/265/GCA_039638265.1_ASM3963826v1/GCA_039638265.1_ASM3963826v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/638/265/GCA_039638265.1_ASM3963826v1/GCA_039638265.1_ASM3963826v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_039638695.1	ASM3963869v1	Complete Genome	NCBI GenBank	DaBanHongZiGua	PRJNA1031825	Citrullus_lanatus_GCA_039638695.1	yes	no	no	no	no	0	115188687	0	0	115190174	Citrullus_lanatus_GCA_039638695.1/genome/GCA_039638695.1_ASM3963869v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/638/695/GCA_039638695.1_ASM3963869v1/GCA_039638695.1_ASM3963869v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/638/695/GCA_039638695.1_ASM3963869v1/GCA_039638695.1_ASM3963869v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/638/695/GCA_039638695.1_ASM3963869v1/GCA_039638695.1_ASM3963869v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_039639425.1	ASM3963942v1	Complete Genome	NCBI GenBank	PI 288522	PRJNA1031825	Citrullus_lanatus_GCA_039639425.1	yes	no	no	no	no	0	115007953	0	0	115009435	Citrullus_lanatus_GCA_039639425.1/genome/GCA_039639425.1_ASM3963942v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/639/425/GCA_039639425.1_ASM3963942v1/GCA_039639425.1_ASM3963942v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/639/425/GCA_039639425.1_ASM3963942v1/GCA_039639425.1_ASM3963942v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/639/425/GCA_039639425.1_ASM3963942v1/GCA_039639425.1_ASM3963942v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_039639715.1	ASM3963971v1	Complete Genome	NCBI GenBank	PI 254622	PRJNA1031825	Citrullus_lanatus_GCA_039639715.1	yes	no	no	no	no	0	116198209	0	0	116199691	Citrullus_lanatus_GCA_039639715.1/genome/GCA_039639715.1_ASM3963971v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/639/715/GCA_039639715.1_ASM3963971v1/GCA_039639715.1_ASM3963971v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/639/715/GCA_039639715.1_ASM3963971v1/GCA_039639715.1_ASM3963971v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/639/715/GCA_039639715.1_ASM3963971v1/GCA_039639715.1_ASM3963971v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_039639725.1	ASM3963972v1	Complete Genome	NCBI GenBank	PI 381740	PRJNA1031825	Citrullus_lanatus_GCA_039639725.1	yes	no	no	no	no	0	115054567	0	0	115056049	Citrullus_lanatus_GCA_039639725.1/genome/GCA_039639725.1_ASM3963972v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/639/725/GCA_039639725.1_ASM3963972v1/GCA_039639725.1_ASM3963972v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/639/725/GCA_039639725.1_ASM3963972v1/GCA_039639725.1_ASM3963972v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/639/725/GCA_039639725.1_ASM3963972v1/GCA_039639725.1_ASM3963972v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_039645055.1	ASM3964505v1	Complete Genome	NCBI GenBank	HeiShanRen	PRJNA1031825	Citrullus_lanatus_GCA_039645055.1	yes	no	no	no	no	0	115092056	0	0	115093539	Citrullus_lanatus_GCA_039645055.1/genome/GCA_039645055.1_ASM3964505v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/645/055/GCA_039645055.1_ASM3964505v1/GCA_039645055.1_ASM3964505v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/645/055/GCA_039645055.1_ASM3964505v1/GCA_039645055.1_ASM3964505v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/645/055/GCA_039645055.1_ASM3964505v1/GCA_039645055.1_ASM3964505v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_054825235.1	ASM5482523v1	Complete Genome	NCBI GenBank	DaBanHongZiGua	PRJNA1272048	Citrullus_lanatus_GCA_054825235.1	yes	no	no	no	no	0	115100666	0	0	115102153	Citrullus_lanatus_GCA_054825235.1/genome/GCA_054825235.1_ASM5482523v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/235/GCA_054825235.1_ASM5482523v1/GCA_054825235.1_ASM5482523v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/235/GCA_054825235.1_ASM5482523v1/GCA_054825235.1_ASM5482523v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/235/GCA_054825235.1_ASM5482523v1/GCA_054825235.1_ASM5482523v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_054825255.1	ASM5482525v1	Chromosome	NCBI GenBank	ZZJM	PRJNA1272048	Citrullus_lanatus_GCA_054825255.1	yes	no	no	no	no	0	115046881	0	0	115048353	Citrullus_lanatus_GCA_054825255.1/genome/GCA_054825255.1_ASM5482525v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/255/GCA_054825255.1_ASM5482525v1/GCA_054825255.1_ASM5482525v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/255/GCA_054825255.1_ASM5482525v1/GCA_054825255.1_ASM5482525v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/255/GCA_054825255.1_ASM5482525v1/GCA_054825255.1_ASM5482525v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_054825265.1	ASM5482526v1	Complete Genome	NCBI GenBank	TWFYingRou	PRJNA1272048	Citrullus_lanatus_GCA_054825265.1	yes	no	no	no	no	0	114917037	0	0	114918520	Citrullus_lanatus_GCA_054825265.1/genome/GCA_054825265.1_ASM5482526v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/265/GCA_054825265.1_ASM5482526v1/GCA_054825265.1_ASM5482526v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/265/GCA_054825265.1_ASM5482526v1/GCA_054825265.1_ASM5482526v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/265/GCA_054825265.1_ASM5482526v1/GCA_054825265.1_ASM5482526v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_054825275.1	ASM5482527v1	Complete Genome	NCBI GenBank	W1772	PRJNA1272048	Citrullus_lanatus_GCA_054825275.1	yes	no	no	no	no	0	115185605	0	0	115187086	Citrullus_lanatus_GCA_054825275.1/genome/GCA_054825275.1_ASM5482527v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/275/GCA_054825275.1_ASM5482527v1/GCA_054825275.1_ASM5482527v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/275/GCA_054825275.1_ASM5482527v1/GCA_054825275.1_ASM5482527v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/275/GCA_054825275.1_ASM5482527v1/GCA_054825275.1_ASM5482527v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_054825395.1	ASM5482539v1	Chromosome	NCBI GenBank	JinMiTongF	PRJNA1272048	Citrullus_lanatus_GCA_054825395.1	yes	no	no	no	no	0	115211945	0	0	115213423	Citrullus_lanatus_GCA_054825395.1/genome/GCA_054825395.1_ASM5482539v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/395/GCA_054825395.1_ASM5482539v1/GCA_054825395.1_ASM5482539v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/395/GCA_054825395.1_ASM5482539v1/GCA_054825395.1_ASM5482539v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/395/GCA_054825395.1_ASM5482539v1/GCA_054825395.1_ASM5482539v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_054825405.1	ASM5482540v1	Complete Genome	NCBI GenBank	97103	PRJNA1272048	Citrullus_lanatus_GCA_054825405.1	yes	no	no	no	no	0	115117098	0	0	115118576	Citrullus_lanatus_GCA_054825405.1/genome/GCA_054825405.1_ASM5482540v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/405/GCA_054825405.1_ASM5482540v1/GCA_054825405.1_ASM5482540v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/405/GCA_054825405.1_ASM5482540v1/GCA_054825405.1_ASM5482540v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/405/GCA_054825405.1_ASM5482540v1/GCA_054825405.1_ASM5482540v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_054825435.1	ASM5482543v1	Chromosome	NCBI GenBank	JingX1M	PRJNA1272048	Citrullus_lanatus_GCA_054825435.1	yes	no	no	no	no	0	115320494	0	0	115321969	Citrullus_lanatus_GCA_054825435.1/genome/GCA_054825435.1_ASM5482543v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/435/GCA_054825435.1_ASM5482543v1/GCA_054825435.1_ASM5482543v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/435/GCA_054825435.1_ASM5482543v1/GCA_054825435.1_ASM5482543v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/435/GCA_054825435.1_ASM5482543v1/GCA_054825435.1_ASM5482543v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_054825445.1	ASM5482544v1	Chromosome	NCBI GenBank	JingX1F	PRJNA1272048	Citrullus_lanatus_GCA_054825445.1	yes	no	no	no	no	0	115470838	0	0	115472313	Citrullus_lanatus_GCA_054825445.1/genome/GCA_054825445.1_ASM5482544v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/445/GCA_054825445.1_ASM5482544v1/GCA_054825445.1_ASM5482544v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/445/GCA_054825445.1_ASM5482544v1/GCA_054825445.1_ASM5482544v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/445/GCA_054825445.1_ASM5482544v1/GCA_054825445.1_ASM5482544v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_054825455.1	ASM5482545v1	Chromosome	NCBI GenBank	HongHPM	PRJNA1272048	Citrullus_lanatus_GCA_054825455.1	yes	no	no	no	no	0	115498900	0	0	115500375	Citrullus_lanatus_GCA_054825455.1/genome/GCA_054825455.1_ASM5482545v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/455/GCA_054825455.1_ASM5482545v1/GCA_054825455.1_ASM5482545v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/455/GCA_054825455.1_ASM5482545v1/GCA_054825455.1_ASM5482545v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/455/GCA_054825455.1_ASM5482545v1/GCA_054825455.1_ASM5482545v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_054825495.1	ASM5482549v1	Chromosome	NCBI GenBank	FengGuangMGai	PRJNA1272048	Citrullus_lanatus_GCA_054825495.1	yes	no	no	no	no	0	115409618	0	0	115411099	Citrullus_lanatus_GCA_054825495.1/genome/GCA_054825495.1_ASM5482549v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/495/GCA_054825495.1_ASM5482549v1/GCA_054825495.1_ASM5482549v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/495/GCA_054825495.1_ASM5482549v1/GCA_054825495.1_ASM5482549v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/495/GCA_054825495.1_ASM5482549v1/GCA_054825495.1_ASM5482549v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_054825505.1	ASM5482550v1	Chromosome	NCBI GenBank	SugarleeHeiZ	PRJNA1272048	Citrullus_lanatus_GCA_054825505.1	yes	no	no	no	no	0	115514039	0	0	115515519	Citrullus_lanatus_GCA_054825505.1/genome/GCA_054825505.1_ASM5482550v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/505/GCA_054825505.1_ASM5482550v1/GCA_054825505.1_ASM5482550v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/505/GCA_054825505.1_ASM5482550v1/GCA_054825505.1_ASM5482550v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/505/GCA_054825505.1_ASM5482550v1/GCA_054825505.1_ASM5482550v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_054825515.1	ASM5482551v1	Chromosome	NCBI GenBank	BVRC635688	PRJNA1272048	Citrullus_lanatus_GCA_054825515.1	yes	no	no	no	no	0	115340175	0	0	115341653	Citrullus_lanatus_GCA_054825515.1/genome/GCA_054825515.1_ASM5482551v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/515/GCA_054825515.1_ASM5482551v1/GCA_054825515.1_ASM5482551v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/515/GCA_054825515.1_ASM5482551v1/GCA_054825515.1_ASM5482551v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/515/GCA_054825515.1_ASM5482551v1/GCA_054825515.1_ASM5482551v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_054825555.1	ASM5482555v1	Chromosome	NCBI GenBank	Congo	PRJNA1272048	Citrullus_lanatus_GCA_054825555.1	yes	no	no	no	no	0	115421126	0	0	115422599	Citrullus_lanatus_GCA_054825555.1/genome/GCA_054825555.1_ASM5482555v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/555/GCA_054825555.1_ASM5482555v1/GCA_054825555.1_ASM5482555v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/555/GCA_054825555.1_ASM5482555v1/GCA_054825555.1_ASM5482555v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/555/GCA_054825555.1_ASM5482555v1/GCA_054825555.1_ASM5482555v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_054825565.1	ASM5482556v1	Chromosome	NCBI GenBank	PI 629105	PRJNA1272048	Citrullus_lanatus_GCA_054825565.1	yes	no	no	no	no	0	115403185	0	0	115404662	Citrullus_lanatus_GCA_054825565.1/genome/GCA_054825565.1_ASM5482556v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/565/GCA_054825565.1_ASM5482556v1/GCA_054825565.1_ASM5482556v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/565/GCA_054825565.1_ASM5482556v1/GCA_054825565.1_ASM5482556v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/565/GCA_054825565.1_ASM5482556v1/GCA_054825565.1_ASM5482556v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_054825575.1	ASM5482557v1	Chromosome	NCBI GenBank	PI 635713	PRJNA1272048	Citrullus_lanatus_GCA_054825575.1	yes	no	no	no	no	0	115314195	0	0	115315672	Citrullus_lanatus_GCA_054825575.1/genome/GCA_054825575.1_ASM5482557v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/575/GCA_054825575.1_ASM5482557v1/GCA_054825575.1_ASM5482557v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/575/GCA_054825575.1_ASM5482557v1/GCA_054825575.1_ASM5482557v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/575/GCA_054825575.1_ASM5482557v1/GCA_054825575.1_ASM5482557v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Citrullus lanatus	watermelon	GCA_054825615.1	ASM5482561v1	Chromosome	NCBI GenBank	C2	PRJNA1272048	Citrullus_lanatus_GCA_054825615.1	yes	no	no	no	no	0	115328104	0	0	115329574	Citrullus_lanatus_GCA_054825615.1/genome/GCA_054825615.1_ASM5482561v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/615/GCA_054825615.1_ASM5482561v1/GCA_054825615.1_ASM5482561v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/615/GCA_054825615.1_ASM5482561v1/GCA_054825615.1_ASM5482561v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/825/615/GCA_054825615.1_ASM5482561v1/GCA_054825615.1_ASM5482561v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
